4.52337,7.76309,7.24522,0.162277,7.06121,8.3417,0,0,0,0,0,0,7.35962,7.94183,7.2564,7.40078,7.33321,5.87971,7.39458,0,14.4196,6.43591,4.94401,7.24522,6.24526,7.29084,8.35227,7.21525,0,10.0522,0,7.71931,7.2953,11.2318,7.24522,7.88841,0,8.41098,7.26709,7.71931,
0,0,0,0,7.06121,0,0,7.61416,8.31225,1.98682e-08,0,0,7.2953,0,0,0,5.87971,0,7.39458,0,7.33321,7.24522,0,11.2318,15.5596,7.30577,7.24081,7.29084,6.43591,0,7.2564,7.2953,10.0522,7.79032,7.24522,5.77928,7.35962,7.40078,14.4196,7.26709,
0,2.33641,0,0,0,1.3962,0.322319,0,0,0,8.42107,8.78036,0,0,7.66949,7.26159,5.63426,5.87971,7.29532,0,7.40078,11.2318,7.2953,7.29561,7.29084,7.24522,7.24081,7.33321,7.39458,9.32707,6.43591,0,7.31565,7.35962,8.42107,7.2953,10.0522,15.5596,7.2564,7.26709,
0,7.48586,2.38673,14.2363,0,0,0,0,0,5.87971,7.54369,0,7.33321,0,8.61072,7.60501,7.6513,0,4.41908,7.2953,16.1429,7.39458,7.24081,7.6108,9.90137,7.26709,7.15992,6.43591,7.29084,0,7.24522,7.2564,13.6578,7.33325,14.6585,7.35962,7.2953,7.40078,7.25286,7.31565,
0,0,7.80001,0,0,0,0,0,7.89796,7.24522,7.23381,6.38824,4.41908,0,5.95973,0,7.2444,7.35962,13.6578,7.33321,0,14.2363,7.2953,6.13735,7.2953,7.83,5.87971,7.2953,16.1429,13.6114,7.2564,7.31565,9.90137,3.18095,7.24522,13.6238,7.40078,7.39458,7.24081,6.43591,
0,4.88393,0,0,0,0,0,7.50237,0,4.41908,5.87971,0.556781,0,14.2363,7.19044,0,5.50909,7.33184,7.33321,0,0.00315073,7.4381,11.2318,7.2953,6.08311,0,7.2953,7.2564,7.31565,9.90137,13.6238,7.24522,7.40078,0,7.03074,7.39458,13.6578,7.2953,7.24081,6.43591,
2.89658e-06,0,0,0,7.19044,7.17542,0.0970908,7.37324,0.149836,0,7.40078,7.2953,6.62568,7.4381,7.19044,7.72183,0,5.87971,1.51304,7.24081,6.43591,9.88524,7.08621,7.24522,6.89918,7.24522,7.9291,7.2564,7.33321,14.2363,7.03074,7.95707,7.27664,14.7599,7.2953,7.24522,9.90137,7.31565,6.83409,7.39458,
0,0,0.564048,5.87971,0,0,12.8401,7.47579,7.20961,7.76399,7.39458,0,1.89653,7.57908,6.77497,3.99722,0,0,7.19044,7.4381,7.40078,0,9.90137,7.24522,7.16267,7.24522,6.43591,7.19044,7.39458,7.2564,0,7.33321,6.62568,14.2363,14.7599,9.91503,7.24522,7.24081,7.03074,7.31565,
0,1.03489,8.10154,0,5.29327,8.45587,0,0,0,0.181465,7.24522,0,7.89219,0.0193124,7.42504,7.24522,6.93053,13.8996,12.8401,7.33321,6.77497,7.24522,6.90662,9.91503,7.19044,7.24522,7.31565,6.62568,3.21237,7.08013,7.40078,7.39458,14.2363,7.03074,6.43591,7.24081,7.31565,14.7599,7.2564,9.90137,
0,12.8401,7.35704,7.62212,4.41908,0,2.26543,7.40674,4.6067,6.54023,7.89219,7.24522,1.02365,6.13436,6.93815,7.24081,6.93053,7.33321,0,6.43591,9.94851,9.90137,0.290753,6.36002,9.91503,7.39458,6.62568,7.24522,7.2564,7.40078,7.19044,14.2363,9.12283,7.03074,9.82614,14.7599,8.08288,5.90003,7.31565,6.77497,
0,7.29583,7.24522,14.2363,8.21054,0,8.08288,0,7.19044,7.27284,0,8.07037,6.22977,0.635903,0,7.89219,0,6.93053,7.33321,6.77497,7.62212,6.43591,9.82614,7.40078,7.24081,9.86633,1.90329,6.04775,7.39458,5.29604,7.72267,6.88537,7.24522,6.62568,0,14.7599,7.31565,7.03074,9.94851,7.2564,
6.43591,7.31565,8.08288,7.24081,7.19044,6.62568,14.2363,7.29583,7.62212,7.89219,7.24522,9.82614,7.2564,9.86633,6.93053,7.40078,7.33321,7.03074,7.39458,14.7599,
